0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0024029679284378,0.0000000000000000 -0.0178190235931872,0.0000000000000000 -0.0271635678655348,0.0000000000000000 -0.0326297758511868,0.0000000000000000 -0.0584660283272768,0.0000000000000000 -0.0624778921032307,0.0000000000000000 -0.0677623358915908,0.0000000000000000 -0.0727786504953231,0.0000000000000000 -0.0446377165267741,0.0000000000000000 -0.0439756146406788,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0433947197597655,0.0000000000000000 -0.0694064691811148,0.0000000000000000 -0.0619247002456991,0.0000000000000000 -0.0507270214061248,0.0000000000000000 -0.0290562298997225,0.0000000000000000 -0.0072560576651674,0.0000000000000000 -0.0127931936735604,0.0000000000000000 -0.0136035533452622,0.0000000000000000 -0.0143808960040751,0.0000000000000000 -0.0087719865654453,0.0000000000000000 -0.0140899170925849,0.0000000000000000 -0.0132206517384557,0.0000000000000000 -0.0122806587413660,0.0000000000000000 -0.0099720064360264,0.0000000000000000 -0.0169675679285955,0.0000000000000000 -0.0174956479524809,0.0000000000000000 -0.0179858367053501,0.0000000000000000 -0.0109065619014034,0.0000000000000000 -0.0179014149072477,0.0000000000000000 -0.0173959662635879,0.0000000000000000 -0.0168482843028110,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0178190235931872,0.0000000000000000 0.0024029679284378,0.0000000000000000 -0.0178190235931872,0.0000000000000000 -0.0271635678655348,0.0000000000000000 -0.0514700650313964,0.0000000000000000 -0.0580735188948269,0.0000000000000000 -0.0652184963661938,0.0000000000000000 -0.0712186138674883,0.0000000000000000 -0.0439756146406788,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0433947197597655,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0700435529733485,0.0000000000000000 -0.0631331471701277,0.0000000000000000 -0.0537408169963886,0.0000000000000000 -0.0418306705618157,0.0000000000000000 -0.0060224725005598,0.0000000000000000 -0.0110263928027093,0.0000000000000000 -0.0123589883205019,0.0000000000000000 -0.0134696991449332,0.0000000000000000 -0.0083399493708952,0.0000000000000000 -0.0133417151742791,0.0000000000000000 -0.0121717354673238,0.0000000000000000 -0.0107288892761671,0.0000000000000000 -0.0097633655059847,0.0000000000000000 -0.0166164417509821,0.0000000000000000 -0.0172041291096581,0.0000000000000000 -0.0177401781805589,0.0000000000000000 -0.0107854489881998,0.0000000000000000 -0.0177099067551205,0.0000000000000000 -0.0171678903661435,0.0000000000000000 -0.0165722908431731,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0271635678655348,0.0000000000000000 -0.0178190235931872,0.0000000000000000 0.0024029679284378,0.0000000000000000 -0.0178190235931872,0.0000000000000000 -0.0418306705618157,0.0000000000000000 -0.0537408169963886,0.0000000000000000 -0.0631331471701277,0.0000000000000000 -0.0700435529733485,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0433947197597655,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0439756146406788,0.0000000000000000 -0.0712186138674883,0.0000000000000000 -0.0652184963661938,0.0000000000000000 -0.0580735188948269,0.0000000000000000 -0.0514700650313964,0.0000000000000000 -0.0060224725005598,0.0000000000000000 -0.0107288892761670,0.0000000000000000 -0.0121717354673238,0.0000000000000000 -0.0133417151742791,0.0000000000000000 -0.0083399493708952,0.0000000000000000 -0.0134696991449332,0.0000000000000000 -0.0123589883205019,0.0000000000000000 -0.0110263928027093,0.0000000000000000 -0.0097633655059847,0.0000000000000000 -0.0165722908431731,0.0000000000000000 -0.0171678903661435,0.0000000000000000 -0.0177099067551205,0.0000000000000000 -0.0107854489881998,0.0000000000000000 -0.0177401781805589,0.0000000000000000 -0.0172041291096581,0.0000000000000000 -0.0166164417509821,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0326297758511868,0.0000000000000000 -0.0271635678655348,0.0000000000000000 -0.0178190235931872,0.0000000000000000 0.0024029679284378,0.0000000000000000 -0.0290562298997225,0.0000000000000000 -0.0507270214061248,0.0000000000000000 -0.0619247002456991,0.0000000000000000 -0.0694064691811148,0.0000000000000000 -0.0433947197597655,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0439756146406788,0.0000000000000000 -0.0446377165267741,0.0000000000000000 -0.0727786504953231,0.0000000000000000 -0.0677623358915908,0.0000000000000000 -0.0624778921032307,0.0000000000000000 -0.0584660283272768,0.0000000000000000 -0.0072560576651674,0.0000000000000000 -0.0122806587413660,0.0000000000000000 -0.0132206517384557,0.0000000000000000 -0.0140899170925849,0.0000000000000000 -0.0087719865654453,0.0000000000000000 -0.0143808960040751,0.0000000000000000 -0.0136035533452622,0.0000000000000000 -0.0127931936735604,0.0000000000000000 -0.0099720064360264,0.0000000000000000 -0.0168482843028110,0.0000000000000000 -0.0173959662635879,0.0000000000000000 -0.0179014149072477,0.0000000000000000 -0.0109065619014034,0.0000000000000000 -0.0179858367053501,0.0000000000000000 -0.0174956479524809,0.0000000000000000 -0.0169675679285955,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0350796169963661,0.0000000000000000 -0.0308820390188378,0.0000000000000000 -0.0250984023370894,0.0000000000000000 -0.0174337379398335,0.0000000000000000 -0.0074727328224088,0.0000000000000000 -0.0411760520251171,0.0000000000000000 -0.0567502924790299,0.0000000000000000 -0.0658606391217832,0.0000000000000000 -0.0416438815086689,0.0000000000000000 -0.0420261317840091,0.0000000000000000 -0.0427311683204930,0.0000000000000000 -0.0436671902971939,0.0000000000000000 -0.0714182742374441,0.0000000000000000 -0.0667713906946599,0.0000000000000000 -0.0626453235141843,0.0000000000000000 -0.0608468535631374,0.0000000000000000 -0.0073525914831092,0.0000000000000000 -0.0120772241682415,0.0000000000000000 -0.0126472037382716,0.0000000000000000 -0.0133271512665840,0.0000000000000000 -0.0083399493708952,0.0000000000000000 -0.0138113955267286,0.0000000000000000 -0.0132432577736249,0.0000000000000000 -0.0127844570742195,0.0000000000000000 -0.0094990354641053,0.0000000000000000 -0.0160262844894624,0.0000000000000000 -0.0166083145953335,0.0000000000000000 -0.0171502844940042,0.0000000000000000 -0.0104829515185510,0.0000000000000000 -0.0172935008552182,0.0000000000000000 -0.0167791355522525,0.0000000000000000 -0.0162325007411707,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0374867352619384,0.0000000000000000 -0.0348441113368961,0.0000000000000000 -0.0322444901978332,0.0000000000000000 -0.0304362128436749,0.0000000000000000 -0.0411760520251171,0.0000000000000000 -0.0074727328224088,0.0000000000000000 -0.0411760520251171,0.0000000000000000 -0.0567502924790299,0.0000000000000000 -0.0371548201474195,0.0000000000000000 -0.0378798883020766,0.0000000000000000 -0.0391310978197163,0.0000000000000000 -0.0406574015349545,0.0000000000000000 -0.0667713906946599,0.0000000000000000 -0.0626453235141843,0.0000000000000000 -0.0608468535631374,0.0000000000000000 -0.0626453235141843,0.0000000000000000 -0.0077700673395105,0.0000000000000000 -0.0123421335088450,0.0000000000000000 -0.0118668959835223,0.0000000000000000 -0.0116619646217662,0.0000000000000000 -0.0072560576651674,0.0000000000000000 -0.0124614233657406,0.0000000000000000 -0.0126195983773565,0.0000000000000000 -0.0129955742835997,0.0000000000000000 -0.0080458237868593,0.0000000000000000 -0.0135043009724919,0.0000000000000000 -0.0142155147610379,0.0000000000000000 -0.0149070029042761,0.0000000000000000 -0.0092225411603729,0.0000000000000000 -0.0152021536074213,0.0000000000000000 -0.0145827660400154,0.0000000000000000 -0.0139627613293358,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0406574015349545,0.0000000000000000 -0.0391310978197163,0.0000000000000000 -0.0378798883020766,0.0000000000000000 -0.0371548201474195,0.0000000000000000 -0.0567502924790299,0.0000000000000000 -0.0411760520251171,0.0000000000000000 -0.0074727328224088,0.0000000000000000 -0.0411760520251171,0.0000000000000000 -0.0304362128436749,0.0000000000000000 -0.0322444901978332,0.0000000000000000 -0.0348441113368961,0.0000000000000000 -0.0374867352619384,0.0000000000000000 -0.0626453235141843,0.0000000000000000 -0.0608468535631374,0.0000000000000000 -0.0626453235141843,0.0000000000000000 -0.0667713906946599,0.0000000000000000 -0.0092225411603729,0.0000000000000000 -0.0149070029042761,0.0000000000000000 -0.0142155147610379,0.0000000000000000 -0.0135043009724919,0.0000000000000000 -0.0080458237868593,0.0000000000000000 -0.0139627613293358,0.0000000000000000 -0.0145827660400154,0.0000000000000000 -0.0152021536074213,0.0000000000000000 -0.0072560576651674,0.0000000000000000 -0.0116619646217662,0.0000000000000000 -0.0118668959835223,0.0000000000000000 -0.0123421335088450,0.0000000000000000 -0.0077700673395105,0.0000000000000000 -0.0129955742835997,0.0000000000000000 -0.0126195983773565,0.0000000000000000 -0.0124614233657406,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0436671902971939,0.0000000000000000 -0.0427311683204930,0.0000000000000000 -0.0420261317840091,0.0000000000000000 -0.0416438815086689,0.0000000000000000 -0.0658606391217832,0.0000000000000000 -0.0567502924790299,0.0000000000000000 -0.0411760520251171,0.0000000000000000 -0.0074727328224088,0.0000000000000000 -0.0174337379398335,0.0000000000000000 -0.0250984023370894,0.0000000000000000 -0.0308820390188378,0.0000000000000000 -0.0350796169963661,0.0000000000000000 -0.0608468535631374,0.0000000000000000 -0.0626453235141843,0.0000000000000000 -0.0667713906946599,0.0000000000000000 -0.0714182742374441,0.0000000000000000 -0.0104829515185510,0.0000000000000000 -0.0171502844940042,0.0000000000000000 -0.0166083145953335,0.0000000000000000 -0.0160262844894624,0.0000000000000000 -0.0094990354641053,0.0000000000000000 -0.0162325007411707,0.0000000000000000 -0.0167791355522525,0.0000000000000000 -0.0172935008552182,0.0000000000000000 -0.0083399493708952,0.0000000000000000 -0.0133271512665840,0.0000000000000000 -0.0126472037382716,0.0000000000000000 -0.0120772241682415,0.0000000000000000 -0.0073525914831092,0.0000000000000000 -0.0127844570742195,0.0000000000000000 -0.0132432577736249,0.0000000000000000 -0.0138113955267286,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0446377165267741,0.0000000000000000 -0.0439756146406788,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0433947197597655,0.0000000000000000 -0.0694064691811148,0.0000000000000000 -0.0619247002456991,0.0000000000000000 -0.0507270214061248,0.0000000000000000 -0.0290562298997225,0.0000000000000000 0.0024029679284378,0.0000000000000000 -0.0178190235931872,0.0000000000000000 -0.0271635678655348,0.0000000000000000 -0.0326297758511868,0.0000000000000000 -0.0584660283272768,0.0000000000000000 -0.0624778921032307,0.0000000000000000 -0.0677623358915908,0.0000000000000000 -0.0727786504953231,0.0000000000000000 -0.0109065619014034,0.0000000000000000 -0.0179014149072477,0.0000000000000000 -0.0173959662635879,0.0000000000000000 -0.0168482843028110,0.0000000000000000 -0.0099720064360264,0.0000000000000000 -0.0169675679285955,0.0000000000000000 -0.0174956479524809,0.0000000000000000 -0.0179858367053501,0.0000000000000000 -0.0087719865654453,0.0000000000000000 -0.0140899170925849,0.0000000000000000 -0.0132206517384557,0.0000000000000000 -0.0122806587413660,0.0000000000000000 -0.0072560576651674,0.0000000000000000 -0.0127931936735604,0.0000000000000000 -0.0136035533452622,0.0000000000000000 -0.0143808960040751,0.0000000000000000
0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 0.0000000000000000,0.0000000000000000 -0.0439756146406788,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0433947197597655,0.0000000000000000 -0.0435447036348425,0.0000000000000000 -0.0700435529733485,0.0000000000000000 -0.0631331471701277,0.0000000000000000 -0.0537408169963886,0.0000000000000000 -0.0418306705618157,0.0000000000000000 -0.0178190235931872,0.0000000000000000 0.0024029679284378,0.0000000000000000 -0.0178190235931872,0.0000000000000000 -0.0271635678655348,0.0000000000000000 -0.0514700650313964,0.0000000000000000 -0.0580735188948269,0.0000000000000000 -0.0652184963661938,0.0000000000000000 -0.0712186138674883,0.0000000000000000 -0.0107854489881998,0.0000000000000000 -0.0177099067551205,0.0000000000000000 -0.0171678903661435,0.0000000000000000 -0.0165722908431731,0.0000000000000000 -0.0097633655059847,0.0000000000000000 -0.0166164417509821,0.0000000000000000 -0.0172041291096581,0.0000000000000000 -0.0177401781805589,0.0000000000000000 -0.0083399493708952,0.0000000000000000 -0.0133417151742791,0.0000000000000000 -0.0121717354673238,0.0000000000000000 -0.0107288892761670,0.0000000000000000 -0.0060224725005598,0.0000000000000000 -0.0110263928027093,0.0000000000000000 -0.0123589883205019,0.0000000000000000 -0.0134696991449332,0.0000000000000000
